id,client_id,card_brand,card_type,card_number,expires,cvv,has_chip,num_cards_issued,credit_limit,acct_open_date,year_pin_last_changed,card_on_dark_web
3277,996,Visa,Debit,4.81E+15,Jul-05,979,YES,2,16167,01-06-2004,2009,No
1107,996,Mastercard,Credit,5.66E+15,Jun-23,857,YES,2,4200,01-02-2007,2011,No
3310,996,Mastercard,Debit,5.69E+15,Aug-24,190,YES,2,18861,01-06-2006,2011,No
1279,996,Visa,Debit,4.80E+15,Feb-20,568,NO,1,27231,01-02-2011,2011,No
1778,1866,Visa,Debit,4.27E+15,Dec-24,174,YES,1,24390,01-02-2020,2020,No
1478,1866,Mastercard,Debit,5.07E+15,Feb-23,802,YES,1,3106,01-02-2020,2020,No
2108,1981,Mastercard,Debit,5.55E+15,Jul-20,980,YES,2,13595,01-03-2006,2010,No
5143,1981,Discover,Credit,6.62E+15,Nov-09,72,NO,2,12300,01-10-2009,2009,No
4151,1981,Mastercard,Credit,5.38E+15,Feb-19,704,YES,2,12300,01-08-2005,2009,No
3606,1981,Mastercard,Debit,5.08E+15,Apr-21,459,YES,1,20743,01-06-2016,2016,No
3248,1981,Mastercard,Debit,5.84E+15,Aug-21,570,YES,2,17706,01-06-2003,2010,No
2996,1981,Mastercard,Debit,5.90E+15,Aug-22,332,YES,2,20962,01-05-2009,2009,No
4,1981,Mastercard,Debit,5.43E+15,Mar-24,530,YES,2,19439,01-01-1997,2007,No
3257,870,Visa,Debit,4.07E+15,Mar-22,973,NO,1,30160,01-06-2003,2017,No
3626,870,Amex,Credit,3.49E+14,Jun-22,652,YES,2,0,01-06-2018,2018,No
1039,870,Visa,Debit,4.70E+15,Nov-12,807,NO,1,28937,01-02-2004,2008,No
2080,16,Mastercard,Debit (Prepaid),5.15E+15,May-20,636,NO,2,22,01-03-2005,2011,No
49,16,Mastercard,Debit,5.29E+15,Aug-15,59,YES,2,1575,01-01-2004,2005,No
4964,16,Mastercard,Debit,5.50E+15,Dec-20,962,YES,2,7562,01-10-2002,2011,No
4093,16,Mastercard,Debit,5.57E+15,May-24,741,YES,2,17211,01-08-1999,2013,No
2979,16,Visa,Credit,4.26E+15,Jun-10,361,NO,2,9500,01-05-2008,2010,No
3513,46,Mastercard,Debit,5.72E+15,Nov-22,117,YES,2,24191,01-06-2011,2011,No
3732,46,Mastercard,Debit (Prepaid),5.36E+15,Mar-23,129,YES,2,68,01-07-2005,2006,No
2925,46,Mastercard,Debit,5.62E+15,Feb-20,432,YES,2,8037,01-05-2007,2010,No
1167,46,Mastercard,Debit (Prepaid),5.31E+15,Feb-18,830,YES,2,97,01-02-2009,2015,No
450,800,Mastercard,Debit,5.20E+15,May-21,789,YES,1,15555,01-01-2020,2020,No
2759,800,Mastercard,Debit,5.31E+15,May-16,523,YES,1,18242,01-04-2016,2016,No
1779,800,Visa,Debit (Prepaid),4.34E+15,Dec-21,148,YES,2,62,01-02-2020,2020,No
754,800,Visa,Debit,4.43E+15,Dec-22,451,NO,1,16715,01-01-2020,2020,No
1479,1968,Mastercard,Debit (Prepaid),5.44E+15,Feb-20,309,YES,1,46,01-02-2020,2020,No
1298,697,Mastercard,Debit,5.14E+15,Apr-21,740,YES,2,20195,01-02-2012,2012,No
3640,697,Mastercard,Debit,5.42E+15,Jul-19,257,YES,2,39818,01-06-2019,2019,No
3074,697,Visa,Debit,4.87E+15,Sep-18,423,YES,2,33736,01-05-2010,2010,No
4239,1269,Mastercard,Debit,5.21E+15,Nov-11,911,YES,2,17850,01-08-2008,2008,No
4147,1269,Amex,Credit,3.25E+14,Feb-21,846,YES,2,11300,01-08-2005,2008,No
3075,1782,Visa,Debit,4.85E+15,Sep-15,554,NO,2,1981,01-05-2010,2014,No
4289,1782,Mastercard,Debit,5.77E+15,Jul-24,811,YES,1,15695,01-08-2009,2010,No
2172,1782,Mastercard,Debit,5.31E+15,Jun-14,605,YES,2,23475,01-03-2008,2011,No
5366,1977,Mastercard,Credit,5.66E+15,Jun-17,315,YES,1,12900,01-11-2001,2011,No
2673,1977,Mastercard,Debit (Prepaid),5.76E+15,Feb-21,988,YES,1,91,01-04-2011,2011,No
965,1977,Mastercard,Debit,5.83E+15,Oct-22,344,YES,2,15341,01-02-1999,2014,No
4763,1734,Mastercard,Debit,5.12E+15,Jun-15,698,YES,2,42116,01-09-2010,2011,No
451,1734,Mastercard,Debit,5.95E+15,Jan-20,843,NO,2,39312,01-01-2020,2020,No
3300,1913,Visa,Debit,4.08E+15,Apr-08,947,NO,2,21370,01-06-2005,2010,No
5226,1913,Amex,Credit,3.56E+14,Dec-22,312,YES,2,16700,01-10-2011,2011,No
5477,1913,Amex,Credit,3.57E+14,Oct-24,952,YES,1,17800,01-11-2007,2011,No
5877,1913,Mastercard,Credit,5.70E+15,Nov-20,356,YES,2,16200,01-12-2007,2011,No
3084,1913,Amex,Credit,3.34E+14,Dec-20,276,YES,1,17700,01-05-2011,2013,No
13,858,Mastercard,Credit,5.11E+15,Mar-21,686,YES,1,14600,01-01-2000,2012,No
4735,858,Visa,Credit,4.90E+15,Jul-24,490,YES,2,10700,01-09-2009,2011,No
2633,858,Mastercard,Debit (Prepaid),5.24E+15,Jul-23,137,YES,1,89,01-04-2010,2010,No
4173,606,Mastercard,Debit,5.69E+15,Sep-06,349,YES,3,11398,01-08-2006,2013,No
5925,1564,Mastercard,Credit,5.27E+15,Dec-23,905,YES,2,8200,01-12-2008,2010,No
4240,1564,Mastercard,Credit,5.40E+15,Jun-21,479,YES,1,6100,01-08-2008,2008,No
3514,1564,Mastercard,Debit,5.16E+15,Jul-24,813,YES,1,15820,01-06-2011,2011,No
1480,1109,Mastercard,Debit,5.61E+15,Aug-23,252,YES,2,9774,01-02-2020,2020,No
3136,1301,Visa,Debit,4.20E+15,Sep-23,765,YES,1,22833,01-05-2013,2013,No
755,1301,Visa,Debit,4.91E+15,Nov-22,446,YES,1,48502,01-01-2020,2020,No
2787,1301,Visa,Debit,4.73E+15,Jul-22,461,YES,2,34888,01-04-2019,2019,No
4435,1301,Visa,Debit,4.16E+15,Aug-19,90,NO,1,29503,01-08-2014,2014,No
378,1301,Mastercard,Debit,5.04E+15,Aug-21,627,YES,2,19570,01-01-2019,2019,No
3189,1301,Mastercard,Debit,5.98E+15,Dec-23,551,YES,1,22297,01-05-2017,2017,No
3595,1301,Visa,Debit,4.42E+15,Sep-23,75,YES,1,20031,01-06-2015,2015,No
1481,1301,Mastercard,Debit,5.02E+15,Feb-20,597,YES,2,30323,01-02-2020,2020,No
390,1301,Amex,Credit,3.08E+14,Apr-24,881,YES,1,19000,01-01-2020,2020,No
4065,1399,Mastercard,Debit,5.84E+15,Feb-20,308,YES,1,18162,01-07-2018,2018,No
756,1399,Visa,Debit (Prepaid),4.05E+15,Dec-20,662,YES,1,54,01-01-2020,2020,No
1482,1399,Mastercard,Credit,5.31E+15,Aug-22,991,YES,1,8700,01-02-2020,2020,No
452,1399,Mastercard,Debit,5.85E+15,May-21,767,YES,1,14295,01-01-2020,2020,No
5743,1775,Visa,Debit,5.00E+15,Nov-24,545,NO,1,17620,01-11-2019,2019,No
344,1775,Mastercard,Debit,5.31E+15,Feb-20,924,YES,2,17201,01-01-2015,2015,No
423,1775,Discover,Credit,6.11E+15,Aug-21,894,YES,1,8300,01-01-2020,2020,No
5542,1673,Visa,Debit,4.25E+15,Aug-23,439,YES,2,17853,01-11-2008,2011,No
2777,1673,Mastercard,Debit,5.56E+15,Dec-24,434,YES,1,10794,01-04-2018,2018,No
5598,1673,Mastercard,Debit,5.87E+15,Dec-19,155,YES,1,15832,01-11-2010,2011,No
3759,1957,Mastercard,Debit (Prepaid),5.88E+15,Oct-06,699,YES,1,26,01-07-2006,2019,No
5483,1957,Mastercard,Credit,5.83E+15,May-13,531,YES,2,16300,01-11-2007,2009,No
453,1033,Mastercard,Debit,5.41E+15,Oct-24,228,YES,2,14836,01-01-2020,2020,No
454,1033,Mastercard,Debit,5.09E+15,Jul-24,464,YES,2,13972,01-01-2020,2020,No
3564,1024,Mastercard,Debit,5.85E+15,Jun-24,574,YES,1,33103,01-06-2013,2013,No
4241,1024,Mastercard,Debit,5.45E+15,Sep-23,247,YES,1,20847,01-08-2008,2010,No
5268,1024,Mastercard,Debit,5.18E+15,Nov-13,569,YES,1,31807,01-10-2013,2013,No
1006,1024,Visa,Credit,4.90E+15,Mar-24,274,YES,1,16100,01-02-2002,2014,No
2825,1441,Mastercard,Debit,5.37E+15,Jul-21,851,YES,1,28894,01-05-2002,2011,No
1007,1441,Visa,Debit (Prepaid),4.13E+15,Mar-02,84,YES,1,61,01-02-2002,2009,No
4792,1441,Visa,Credit,4.16E+15,Feb-23,24,YES,1,12500,01-09-2010,2012,No
2599,1103,Mastercard,Debit,5.56E+15,Jun-23,598,YES,2,15409,01-04-2009,2010,No
4984,1103,Mastercard,Credit,5.68E+15,Aug-23,294,YES,1,5300,01-10-2003,2012,No
2895,1103,Mastercard,Debit,5.26E+15,Dec-16,403,YES,1,13469,01-05-2006,2009,No
455,431,Mastercard,Debit,5.16E+15,May-20,719,YES,1,16524,01-01-2020,2020,No
456,431,Mastercard,Debit,5.83E+15,Jan-20,570,NO,1,29526,01-01-2020,2020,No
1483,431,Mastercard,Debit,5.16E+15,Jul-23,657,YES,1,16407,01-02-2020,2020,No
3378,165,Mastercard,Debit (Prepaid),5.87E+15,Apr-23,206,YES,2,61,01-06-2008,2015,No
5146,165,Mastercard,Debit,5.80E+15,Nov-20,827,YES,2,40628,01-10-2009,2014,No
2559,165,Mastercard,Debit,5.28E+15,Aug-10,149,YES,2,24980,01-04-2008,2014,No
1484,353,Mastercard,Debit,5.32E+15,May-20,122,YES,1,10290,01-02-2020,2020,No
5328,353,Mastercard,Debit (Prepaid),5.96E+15,Jan-23,217,YES,1,84,01-10-2018,2018,No
2154,1758,Visa,Debit,4.63E+15,Dec-18,597,YES,1,13725,01-03-2007,2014,No
4686,1758,Visa,Debit,4.72E+15,Dec-24,821,YES,2,8278,01-09-2008,2010,No
3440,1758,Visa,Debit,4.05E+15,Sep-20,491,YES,2,13514,01-06-2009,2018,No
2674,1758,Mastercard,Credit,5.11E+15,Nov-24,883,YES,1,3800,01-04-2011,2011,No
2478,1266,Mastercard,Debit,5.19E+15,Oct-24,603,YES,2,15119,01-04-2005,2011,No
457,1943,Mastercard,Debit (Prepaid),5.18E+15,Jan-21,310,YES,1,81,01-01-2020,2020,No
458,1943,Mastercard,Debit,5.39E+15,Feb-20,16,YES,1,34183,01-01-2020,2020,No
757,1943,Visa,Credit,4.86E+15,Jul-22,534,YES,1,22200,01-01-2020,2020,No
1485,792,Mastercard,Debit,5.12E+15,Feb-22,6,YES,1,15117,01-02-2020,2020,No
3491,792,Visa,Debit (Prepaid),4.07E+15,Apr-20,274,YES,2,81,01-06-2010,2010,No
3249,1055,Mastercard,Debit,5.48E+15,May-23,744,YES,2,1543,01-06-2003,2009,No
459,1159,Mastercard,Debit,5.75E+15,Sep-24,795,YES,1,22821,01-01-2020,2020,No
1780,1159,Visa,Credit,4.20E+15,Jan-23,619,YES,1,13200,01-02-2020,2020,No
460,1159,Mastercard,Debit,5.79E+15,Aug-24,58,YES,1,16330,01-01-2020,2020,No
758,1159,Visa,Debit (Prepaid),4.09E+15,Jan-20,916,NO,2,39,01-01-2020,2020,No
5484,1115,Mastercard,Credit,5.35E+15,Nov-07,412,YES,2,6400,01-11-2007,2011,No
2809,1115,Visa,Credit,4.90E+15,May-00,382,YES,1,3500,01-05-2000,2007,No
6138,1115,Visa,Debit,4.17E+15,Apr-23,251,YES,1,12606,01-12-2018,2018,No
374,1115,Visa,Debit,4.91E+15,Feb-23,579,YES,1,9921,01-01-2018,2018,No
4225,1115,Visa,Debit (Prepaid),4.18E+15,May-22,661,YES,2,96,01-08-2007,2009,No
1014,1115,Mastercard,Debit,5.41E+15,Dec-24,594,YES,1,18964,01-02-2003,2009,No
2526,38,Mastercard,Debit,5.30E+15,Jan-24,580,YES,2,3711,01-04-2007,2013,No
1352,1027,Mastercard,Debit,5.74E+15,Mar-23,748,NO,1,35279,01-02-2015,2015,No
5543,1027,Visa,Credit,4.86E+15,Jul-20,593,YES,2,13800,01-11-2008,2015,No
3671,1027,Mastercard,Debit,5.49E+15,Feb-22,7,YES,2,24215,01-07-2002,2007,No
5503,11,Visa,Credit,4.51E+15,Sep-24,763,YES,1,19400,01-11-2007,2010,No
2096,11,Visa,Debit (Prepaid),4.80E+15,Jun-20,59,YES,2,30,01-03-2005,2014,No
243,11,Visa,Debit,4.14E+15,Mar-24,543,YES,2,17208,01-01-2010,2016,No
18,11,Mastercard,Credit,5.92E+15,Nov-04,604,YES,2,18300,01-01-2001,2011,No
1336,11,Mastercard,Debit,5.21E+15,Sep-21,126,YES,1,51012,01-02-2014,2014,No
189,11,Amex,Credit,3.21E+14,Feb-19,686,YES,1,15000,01-01-2009,2011,No
2910,871,Visa,Credit,4.33E+15,Apr-18,642,YES,1,7600,01-05-2006,2009,No
2081,871,Mastercard,Debit,5.67E+15,Nov-23,952,YES,2,8052,01-03-2005,2012,No
2082,871,Mastercard,Credit,5.03E+15,Jul-24,783,YES,1,8600,01-03-2005,2007,No
5336,871,Mastercard,Debit,5.13E+15,Aug-20,945,YES,2,20128,01-10-2019,2019,No
3831,871,Amex,Credit,3.40E+14,Mar-23,643,YES,1,9000,01-07-2008,2013,No
5645,871,Mastercard,Debit (Prepaid),5.97E+15,Oct-20,849,YES,2,91,01-11-2011,2012,No
958,746,Amex,Credit,3.13E+14,Dec-24,961,YES,1,6800,01-02-1996,2009,No
3043,746,Mastercard,Debit (Prepaid),5.29E+15,Jul-11,597,YES,1,93,01-05-2010,2010,No
2319,746,Visa,Credit,4.51E+15,Jan-16,263,YES,2,9800,01-03-2013,2013,No
3492,746,Visa,Credit,4.80E+15,Jan-21,731,YES,2,6700,01-06-2010,2011,No
108,1520,Visa,Credit,4.52E+15,May-23,983,YES,1,9800,01-01-2006,2015,No
3329,1520,Visa,Debit,4.19E+15,Jan-18,48,YES,2,24544,01-06-2006,2013,No
2956,1520,Mastercard,Debit,5.84E+15,May-23,642,YES,1,22639,01-05-2008,2010,No
4033,1520,Discover,Credit,6.11E+15,Nov-23,899,YES,1,1100,01-07-2015,2015,No
2715,1520,Mastercard,Debit (Prepaid),5.14E+15,May-16,509,YES,1,86,01-04-2013,2013,No
2655,1372,Visa,Debit,4.57E+15,Aug-20,742,YES,2,2330,01-04-2010,2011,No
1781,1372,Visa,Credit,4.81E+15,Aug-20,289,YES,2,5900,01-02-2020,2020,No
5909,1799,Visa,Debit,4.46E+15,Feb-20,981,YES,2,47372,01-12-2007,2008,No
3076,1799,Visa,Debit,4.26E+15,Jul-22,447,NO,2,28127,01-05-2010,2010,No
4595,1799,Mastercard,Debit (Prepaid),5.83E+15,Mar-10,553,YES,1,28,01-09-2006,2006,No
1782,1799,Visa,Debit,4.96E+15,Mar-24,397,YES,2,62081,01-02-2020,2020,No
4806,1905,Amex,Credit,3.04E+14,Nov-22,807,YES,1,5800,01-09-2011,2011,No
3902,1905,Visa,Credit,4.06E+15,Jul-16,408,YES,1,6700,01-07-2009,2009,No
2127,1905,Visa,Credit,4.65E+15,Feb-15,856,YES,1,6700,01-03-2006,2012,No
5807,1905,Mastercard,Debit,5.04E+15,Jul-22,87,YES,2,1424,01-12-2004,2012,No
1486,130,Mastercard,Debit (Prepaid),5.21E+15,Jul-24,453,NO,1,58,01-02-2020,2020,No
3785,130,Visa,Credit,5.00E+15,May-09,700,YES,2,19400,01-07-2006,2008,No
6020,130,Visa,Debit,4.63E+15,May-12,897,YES,2,4052,01-12-2010,2013,No
2468,130,Visa,Credit,4.44E+15,May-10,955,YES,2,9300,01-04-2004,2010,No
1783,1990,Visa,Credit,4.86E+15,May-22,405,YES,1,9600,01-02-2020,2020,No
1487,1990,Mastercard,Debit,5.70E+15,Feb-20,24,YES,1,16923,01-02-2020,2020,No
461,593,Mastercard,Credit,5.66E+15,Feb-20,777,YES,1,7700,01-01-2020,2020,No
1488,540,Mastercard,Debit,5.13E+15,Jul-22,466,YES,2,146,01-02-2020,2020,No
2997,1155,Mastercard,Debit,5.68E+15,Mar-23,293,NO,1,12091,01-05-2009,2009,No
4596,1155,Mastercard,Debit,5.85E+15,Nov-06,280,YES,2,11157,01-09-2006,2011,No
5784,1155,Visa,Credit,4.99E+15,Jul-10,21,YES,2,7100,01-12-2002,2012,No
4319,1155,Mastercard,Debit,5.72E+15,Jan-12,915,YES,1,7612,01-08-2010,2011,No
1328,1155,Visa,Credit,4.97E+15,Dec-21,9,YES,2,6100,01-02-2013,2013,No
5941,663,Visa,Debit,4.72E+15,Jul-23,384,YES,2,27706,01-12-2008,2008,No
2173,663,Mastercard,Debit (Prepaid),5.65E+15,Apr-09,851,NO,2,45,01-03-2008,2009,No
975,663,Mastercard,Debit,5.56E+15,May-21,732,NO,2,2046,01-02-2000,2008,No
4831,663,Mastercard,Credit,5.08E+15,Oct-24,929,YES,1,17400,01-09-2012,2012,No
5926,663,Mastercard,Debit,5.24E+15,May-20,648,YES,1,26231,01-12-2008,2008,No
3358,1987,Visa,Credit,4.33E+15,Feb-09,692,YES,2,18300,01-06-2007,2010,No
3668,1987,Visa,Credit,4.76E+15,May-16,644,YES,2,13900,01-07-2001,2014,No
3209,1484,Mastercard,Credit,5.06E+15,Aug-22,113,YES,2,17200,01-06-1999,2013,No
5058,1484,Visa,Debit,4.25E+15,Jun-23,619,YES,2,14217,01-10-2006,2012,No
2527,1484,Mastercard,Debit,5.09E+15,Mar-24,472,YES,2,39533,01-04-2007,2016,No
4242,1484,Mastercard,Debit,5.22E+15,Apr-23,262,YES,2,3141,01-08-2008,2013,No
2733,1484,Visa,Credit,4.94E+15,Nov-22,50,YES,2,12800,01-04-2014,2014,No
4764,1484,Mastercard,Debit,5.43E+15,Jan-20,187,NO,1,38342,01-09-2010,2010,No
462,417,Mastercard,Credit,5.23E+15,Jan-20,704,YES,1,3000,01-01-2020,2020,No
1784,298,Visa,Debit,4.86E+15,Dec-20,125,NO,1,16486,01-02-2020,2020,No
463,306,Mastercard,Debit,5.54E+15,May-24,684,YES,2,28868,01-01-2020,2020,No
464,306,Mastercard,Debit,5.29E+15,Feb-21,998,YES,1,51836,01-01-2020,2020,No
1785,607,Visa,Credit,4.59E+15,Sep-21,748,YES,2,8900,01-02-2020,2020,No
1489,607,Mastercard,Credit,5.67E+15,Feb-20,303,YES,1,9900,01-02-2020,2020,No
759,607,Visa,Debit,4.91E+15,Feb-20,711,YES,1,22935,01-01-2020,2020,No
1786,607,Visa,Credit,4.73E+15,Oct-23,582,YES,2,7900,01-02-2020,2020,No
6100,607,Mastercard,Debit,5.08E+15,Feb-20,969,YES,1,17336,01-12-2014,2014,No
3981,1769,Visa,Debit,4.13E+15,Mar-21,268,YES,2,20206,01-07-2011,2011,No
375,1769,Visa,Credit,4.21E+15,Oct-23,598,YES,2,9900,01-01-2018,2018,No
295,1769,Mastercard,Debit (Prepaid),5.93E+15,Nov-21,853,NO,1,78,01-01-2012,2012,No
5599,1769,Mastercard,Debit,5.54E+15,May-23,623,YES,1,17335,01-11-2010,2010,No
43,1769,Visa,Credit,4.09E+15,Jun-24,140,YES,1,9700,01-01-2003,2020,No
5820,698,Visa,Debit,4.86E+15,Jun-21,971,NO,2,25048,01-12-2004,2010,No
2332,698,Visa,Debit,4.40E+15,Dec-14,322,YES,1,25214,01-03-2014,2014,No
1490,698,Mastercard,Debit,5.57E+15,Apr-23,226,YES,1,33580,01-02-2020,2020,No
2286,896,Visa,Debit,4.85E+15,Apr-13,684,NO,2,1952,01-03-2011,2011,No
3882,1975,Mastercard,Debit,5.06E+15,May-23,996,YES,1,18491,01-07-2009,2011,No
4336,1975,Visa,Credit,4.82E+15,Feb-13,509,YES,1,9800,01-08-2010,2014,No
5957,1975,Mastercard,Credit,5.32E+15,Dec-21,92,YES,1,0,01-12-2009,2010,No
267,645,Mastercard,Debit,5.10E+15,Sep-23,447,YES,1,5857,01-01-2011,2012,No
5094,645,Visa,Debit,4.46E+15,Jun-20,869,YES,2,10366,01-10-2007,2014,No
2469,645,Visa,Debit,4.02E+15,Jan-24,109,YES,1,10161,01-04-2004,2008,No
68,645,Mastercard,Debit,5.15E+15,Apr-21,316,YES,2,9297,01-01-2005,2012,No
3703,645,Visa,Debit,4.90E+15,Sep-21,199,YES,1,12434,01-07-2003,2012,No
5600,227,Mastercard,Debit,5.94E+15,Apr-20,300,YES,2,29973,01-11-2010,2010,No
4886,227,Visa,Debit,4.28E+15,Feb-20,154,YES,2,25330,01-09-2015,2015,No
2512,227,Visa,Debit,4.09E+15,Apr-20,286,YES,2,52609,01-04-2006,2010,No
5867,227,Visa,Credit,4.33E+15,Oct-20,827,YES,1,25200,01-12-2006,2016,No
5750,84,Visa,Debit,4.74E+15,Nov-22,747,YES,1,11832,01-12-1996,2007,No
2580,84,Visa,Credit,4.15E+15,Aug-16,446,YES,1,5400,01-04-2008,2013,No
3417,84,Mastercard,Debit,5.75E+15,Jan-24,939,NO,1,3384,01-06-2009,2009,No
3543,1684,Mastercard,Debit,5.29E+15,Apr-14,946,YES,1,13756,01-06-2012,2012,No
94,1684,Mastercard,Debit,5.76E+15,Jun-22,312,YES,1,9263,01-01-2006,2010,No
2723,1684,Mastercard,Debit,5.90E+15,Dec-24,779,YES,1,16899,01-04-2014,2014,No
3278,1684,Visa,Credit,4.81E+15,Jan-22,424,YES,1,5700,01-06-2004,2012,No
2140,1684,Mastercard,Debit (Prepaid),5.96E+15,May-21,513,YES,1,46,01-03-2007,2012,No
1491,745,Mastercard,Credit,5.95E+15,Jan-24,474,YES,2,11400,01-02-2020,2020,No
5646,1508,Mastercard,Debit (Prepaid),5.87E+15,Aug-22,245,YES,1,95,01-11-2011,2011,No
1108,1508,Mastercard,Credit,5.42E+15,Jun-23,559,YES,2,10700,01-02-2007,2015,No
3508,1508,Amex,Credit,3.77E+14,Feb-24,524,YES,1,8700,01-06-2011,2011,No
3279,1508,Visa,Debit,4.61E+15,Jan-22,347,YES,2,12150,01-06-2004,2008,No
3617,1158,Discover,Credit,6.62E+15,Mar-19,499,YES,1,7800,01-06-2017,2017,No
1329,1158,Visa,Debit,4.86E+15,Oct-13,748,NO,1,13761,01-02-2013,2013,No
3946,1427,Visa,Debit,4.53E+15,Jun-20,662,YES,2,45377,01-07-2010,2011,No
465,352,Mastercard,Debit,5.17E+15,Jan-20,454,YES,1,18091,01-01-2020,2020,No
466,352,Mastercard,Debit,5.08E+15,Dec-22,211,YES,1,14514,01-01-2020,2020,No
1492,1948,Mastercard,Credit,5.54E+15,Mar-22,749,YES,1,15900,01-02-2020,2020,No
760,1948,Visa,Credit,4.09E+15,Dec-20,999,YES,1,13000,01-01-2020,2020,No
761,1948,Visa,Debit,4.08E+15,Sep-21,778,YES,2,17905,01-01-2020,2020,No
5624,724,Visa,Credit,4.02E+15,Jul-22,244,YES,2,7000,01-11-2010,2011,No
2656,724,Visa,Credit,5.00E+15,Jul-20,12,YES,3,7100,01-04-2010,2010,No
2876,724,Mastercard,Debit,5.83E+15,Jun-24,245,YES,2,16476,01-05-2005,2008,No
5868,724,Visa,Credit,4.98E+15,Oct-09,257,NO,2,7200,01-12-2006,2011,No
5996,543,Mastercard,Credit,5.93E+15,Oct-17,671,YES,1,11800,01-12-2010,2011,No
4320,543,Mastercard,Debit,5.28E+15,Dec-18,405,YES,2,6832,01-08-2010,2015,No
4708,543,Mastercard,Debit,5.53E+15,Dec-23,387,YES,2,6222,01-09-2009,2009,No
2920,1559,Amex,Credit,3.69E+14,Mar-24,251,YES,1,13300,01-05-2007,2015,No
5797,1559,Visa,Debit,4.86E+15,Aug-23,49,YES,2,2942,01-12-2003,2014,No
3301,1559,Visa,Debit,4.71E+15,Dec-22,297,YES,2,33539,01-06-2005,2018,No
1787,1199,Visa,Credit,4.50E+15,Apr-23,938,YES,2,14000,01-02-2020,2020,No
762,1199,Visa,Debit,4.98E+15,Jun-24,388,YES,1,20160,01-01-2020,2020,No
467,1745,Mastercard,Debit,5.50E+15,Mar-22,907,YES,1,35466,01-01-2020,2020,No
1788,1745,Visa,Debit,4.42E+15,Feb-20,318,YES,2,24677,01-02-2020,2020,No
1789,1745,Visa,Debit,4.86E+15,Feb-20,80,YES,1,16520,01-02-2020,2020,No
5028,1950,Visa,Debit,4.15E+15,Apr-08,150,YES,2,6708,01-10-2005,2013,No
328,1950,Mastercard,Credit,5.96E+15,Oct-22,871,YES,1,1200,01-01-2014,2014,No
4374,1950,Visa,Debit,4.16E+15,Jun-22,512,YES,1,10903,01-08-2011,2011,No
1312,1950,Mastercard,Debit,5.26E+15,Oct-21,728,YES,1,6710,01-02-2013,2013,No
5730,1950,Mastercard,Debit,5.93E+15,May-24,580,YES,2,10841,01-11-2017,2017,No
763,1397,Visa,Debit (Prepaid),4.36E+15,Nov-24,204,YES,1,40,01-01-2020,2020,No
2957,1397,Mastercard,Debit,5.73E+15,May-23,492,YES,2,29340,01-05-2008,2010,No
3627,1397,Amex,Credit,3.40E+14,Jun-20,70,YES,2,13600,01-06-2018,2018,No
3044,1397,Mastercard,Credit,5.72E+15,Sep-22,862,YES,2,7700,01-05-2010,2010,No
5401,873,Mastercard,Debit,5.26E+15,Nov-21,934,YES,1,18803,01-11-2004,2008,No
3205,873,Mastercard,Debit,5.29E+15,Oct-22,314,YES,2,28405,01-06-1998,2008,No
1269,873,Mastercard,Debit,5.65E+15,Apr-11,892,YES,1,15521,01-02-2011,2011,No
20,1728,Visa,Credit,4.67E+15,Jun-21,412,YES,1,3800,01-01-2001,2003,No
3493,1728,Visa,Credit,4.21E+15,Oct-22,498,YES,2,10900,01-06-2010,2013,No
153,1728,Mastercard,Debit,5.04E+15,Mar-23,431,YES,2,1930,01-01-2008,2015,No
4422,1728,Discover,Credit,6.20E+15,Mar-24,288,YES,2,13900,01-08-2014,2014,No
223,299,Mastercard,Debit,5.54E+15,Mar-24,143,YES,1,5575,01-01-2010,2010,No
2756,299,Amex,Credit,3.39E+14,May-23,369,NO,2,8300,01-04-2016,2016,No
208,299,Visa,Debit,4.28E+15,May-20,127,YES,1,13009,01-01-2009,2009,No
468,299,Mastercard,Debit,5.69E+15,Dec-24,696,YES,2,12029,01-01-2020,2020,No
764,299,Visa,Credit,4.15E+15,Aug-22,294,YES,1,6100,01-01-2020,2020,No
4414,1742,Visa,Debit,4.16E+15,Oct-22,653,YES,1,24123,01-08-2013,2013,No
1155,1742,Visa,Credit,4.77E+15,Mar-15,74,YES,1,14700,01-02-2008,2010,No
5869,1742,Visa,Debit (Prepaid),4.79E+15,Feb-20,221,YES,2,12,01-12-2006,2013,No
4559,1742,Visa,Debit,4.37E+15,Jul-20,290,YES,1,11737,01-09-2004,2009,No
2005,1004,Visa,Debit,4.48E+15,Jan-24,246,YES,1,14366,01-03-1997,2008,No
345,1004,Mastercard,Debit,5.11E+15,Aug-15,246,YES,1,17272,01-01-2015,2015,No
3672,1004,Mastercard,Debit,5.90E+15,Nov-23,372,YES,2,13605,01-07-2002,2009,No
3742,301,Visa,Credit,4.18E+15,May-23,975,YES,1,21000,01-07-2005,2009,No
1493,1011,Mastercard,Debit,5.26E+15,May-24,930,YES,2,21470,01-02-2020,2020,No
4915,906,Visa,Debit,4.30E+15,Dec-17,718,YES,1,26850,01-09-2017,2017,No
1190,906,Visa,Credit,4.17E+15,Sep-24,817,YES,2,10400,01-02-2009,2010,No
5095,906,Visa,Credit,4.92E+15,Jul-08,328,YES,2,8000,01-10-2007,2011,No
2409,906,Visa,Credit,4.46E+15,Jan-20,701,YES,2,13000,01-04-2000,2010,No
3760,906,Mastercard,Debit,5.56E+15,Mar-20,147,YES,1,5840,01-07-2006,2009,No
